"0","Yokato Yokabai","Yokato Yokabai","4185 Rue Drolet","4185 Rue Drolet","H2W 2L5","H2W 2L5","zomato_14639","yelp_34830","0.8"
"0","Amelia's","Amelia's","201 Rue Milton","201 Rue Milton","H2X2L1","H2X 2L1","zomato_14818","yelp_13817","0.8"
"0","Mad Mexican","Mad Mexican","405 Jane Street","405 Jane Street","M6S 3Z6","M6S 2E2","zomato_5446","yelp_28858","0.8"
"0","Nora Gray","Nora Gray","1391 Rue Saint-Jacques","1391 Rue Saint-Jacques","H3C4J4","H3C 4J4","zomato_17655","yelp_20628","0.8"
"0","The Black Pig","The Black Pig","2801 Bridge Ave","2801 Bridge Ave","44113","44113","zomato_20400","yelp_7330","0.8"
"0","Koa Lua","Koa Lua","1212 Avenue Union","1212 Avenue Union","H3B 3C4","H3B 3C4","zomato_17405","yelp_56045","0.8"
"0","Papa Giuseppe's","Papa Giuseppe's","26 Lakeshore Road E","26 Lakeshore Road E","L5G 1C8 1C8","L5G 1C8","zomato_4516","yelp_8942","0.8"
"0","Thai Smile","Thai Smile","2520 Postmaster Drive","2520 Postmaster Drive","L6M 5A8","L6M 5A8","zomato_5586","yelp_28915","0.8"
"0","Pizza By Napoli","Pizza by Napoli","3425 W Thunderbird Rd","3425 W Thunderbird Rd","85053","85053","zomato_2524","yelp_53860","0.8"
"0","Il Fornello","Il Fornello","8851 Yonge Street","8851 Yonge Street",,"L4C 6Z1","zomato_4540","yelp_19922","0.8"
"0","Papa John's Pizza","Papa John's Pizza","231 W Thomas Rd","231 W Thomas Rd","85013","85013","zomato_2984","yelp_635","0.8"
"0","Atlas Pizza","Atlas Pizza","4051 St Andre","4051 St Andre","H2L3W4","H2L 1B4","zomato_16140","yelp_29883","0.8"
"0","Que Mas Mexican Cafe","Que Mas Mexican Cafe","1435 W Craig Rd","1435 W Craig Rd","89032","89032","zomato_1137","yelp_11360","0.8"
"0","Miss Korea","Miss Korea","687 Yonge Street","687 Yonge Street","M4Y 2B2","M4Y 2B2","zomato_5099","yelp_21963","0.8"
