,average_cost_for_two,cuisines,currency,establishment_types,has_online_delivery,has_table_booking,id,include_bogo_offers,is_book_form_web_view,is_delivering_now,is_table_reservation_supported,is_zomato_book_res,location.address,location.city,location.city_id,location.country_id,location.latitude,location.locality,location.locality_verbose,location.longitude,location.zipcode,medio_provider,mezzo_provider,name,offers,opentable_support,price_range,switch_to_order_menu,user_rating.aggregate_rating,user_rating.custom_rating_text,user_rating.custom_rating_text_background,user_rating.rating_color,user_rating.rating_text,user_rating.rating_tool_tip,user_rating.votes
0,85,"American, Seafood, Steak",$,[],0,0,17026289,True,0,0,0,0,"2611 North Central Avenue, Midtown, Phoenix 85004",Phoenix,301,216,33.4768190000,Midtown,"Midtown, Phoenix",-112.0736340000,85004,,OTHER,Durant's,[],0,4,0,4.2,,,5BA829,Very Good,,284
0,70,"American, Seafood, Steak",$,[],0,0,17025656,True,0,0,0,0,2502 East Camelback Road 85016,Phoenix,301,216,33.5108200000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-112.0279100000,85016,,OTHER,The Capital Grille,[],0,4,0,4.1,,,5BA829,Very Good,,97
0,25,"Italian, Pizza, Seafood",$,[],0,0,17029713,True,0,0,0,0,"2602 W Deer Valley Rd, Phoenix 85027",Phoenix,301,216,33.6839370000,Deer Valley,"Deer Valley, Phoenix",-112.1162840000,85027,,OTHER,Times Square Italian Restaurant & Pizzeria,[],0,2,0,4.4,,,5BA829,Very Good,,91
0,40,"American, Seafood, Sushi",$,[],0,0,17031396,True,0,0,0,0,1720 East Camelback Road 85016,Phoenix,301,216,33.5099200000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-112.0449400000,85016,,OTHER,Bluewater Grill,[],0,3,0,3.8,,,9ACD32,Good,,72
0,25,Seafood,$,[],0,0,18488281,True,0,0,0,0,"3820 E Ray Rd, Phoenix 85044",Phoenix,301,216,33.3178510000,Ahwatukee,"Ahwatukee, Phoenix",-112.0028550000,85044,,OTHER,Angry Crab & BBQ,[],0,2,0,0,,,CBCBC8,Not rated,,1
0,25,"Sandwich, Seafood",$,[],0,0,17756189,True,0,0,0,0,"Location Varies, Phoenix",Phoenix,301,216,33.4482910000,Downtown,"Downtown, Phoenix",-112.0948770000,,,OTHER,Cousins Maine Lobster,[],0,2,0,0,,,CBCBC8,Not rated,,1
0,0,"Seafood, Sushi",$,[],0,0,18059547,True,0,0,0,0,"915 N Central Avenue, Downtown, Phoenix 85004",Phoenix,301,216,33.4583650000,Downtown,"Downtown, Phoenix",-112.0737880000,85004,,OTHER,Walrus and the Pearl,[],0,1,0,0,,,CBCBC8,Not rated,,0
0,40,Seafood,$,[],0,0,17780123,True,0,0,0,0,"5436 S Central Ave, Phoenix 85040",Phoenix,301,216,33.3963430000,South Mountain,"South Mountain, Phoenix",-112.0736870000,85040,,OTHER,Maryln's Fish & Chips,[],0,3,0,0,,,CBCBC8,Not rated,,1
0,25,Seafood,$,[],0,0,17821596,True,0,0,0,0,"5037 W Thomas Rd, Phoenix 85031",Phoenix,301,216,33.4801586000,Maryvale,"Maryvale, Phoenix",-112.1676765000,85031,,OTHER,Mariscos El Cochorit - Cafe,[],0,2,0,0,,,CBCBC8,Not rated,,0
0,0,Seafood,$,[],0,0,17026837,True,0,0,0,0,"1321 E Le Marche Ave, Phoenix 85022",Phoenix,301,216,33.6323630000,Deer Valley,"Deer Valley, Phoenix",-112.0536710000,85022,,OTHER,Great Maine Lobsterbake Company,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,25,Seafood,$,[],0,0,17035607,True,0,0,0,0,10220 North 28th Drive 85051,Phoenix,301,216,33.5809800000,Sunnyslope/North Mountain,"Sunnyslope/North Mountain, Phoenix",-112.1220600000,85051,,OTHER,Red Lobster,[],0,2,0,0,,,CBCBC8,Not rated,,0
0,0,Seafood,$,[],0,0,17029299,True,0,0,0,0,"1153 E Jefferson St, Phoenix 85034",Phoenix,301,216,33.4470630000,Downtown,"Downtown, Phoenix",-112.0576190000,85034,,OTHER,Stacy's House of Sole,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,15,Seafood,$,[],0,0,18777976,True,0,0,0,0,4220 South 16th Street,Phoenix,301,216,33.4078600000,Anthem,"Anthem, Phoenix",-112.0477200000,,,OTHER,Mariscos Bahia De Guaymas,[],0,1,0,0,NEW,#89959B,CBCBC8,Not rated,This restaurant is newly opened. The rating will appear once the restaurant completes 60 days in operation.,0
0,0,Seafood,$,[],0,0,17035560,True,0,0,0,0,"3415 W Glendale Ave, Phoenix 85051",Phoenix,301,216,33.5385240000,Midtown,"Midtown, Phoenix",-112.1323060000,85051,,OTHER,Crab Zone,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,40,Seafood,$,[],0,0,17756195,True,0,0,0,0,"4231 E Indian School Rd, Phoenix 85018",Phoenix,301,216,33.4946209000,Maryvale,"Maryvale, Phoenix",-111.9898300000,85018,,OTHER,Yacht Club,[],0,3,0,0,,,CBCBC8,Not rated,,1
0,40,"American, Seafood, Steak",$,[],0,0,17027315,True,0,0,0,0,"21001 N Tatum Blvd, Phoenix 85050",Phoenix,301,216,33.6769370000,Northeast Phoenix,"Northeast Phoenix, Phoenix",-111.9771340000,85050,,OTHER,The Keg Steakhouse + Bar,[],0,3,0,3.8,,,9ACD32,Good,,61
0,40,"American, Seafood, Steak",$,[],0,0,17030241,True,0,0,0,0,3063 West Agua Fria Freeway 85027,Phoenix,301,216,33.6678272210,Deer Valley,"Deer Valley, Phoenix",-112.1255180240,85027,,OTHER,Claim Jumper Restaurants,[],0,3,0,3.8,,,9ACD32,Good,,65
0,95,"Steak, Seafood",$,[],0,0,17033544,True,0,0,0,0,5101 North 44th Street 85018,Phoenix,301,216,33.5120800000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-111.9865500000,85018,,OTHER,Steak 44,[],0,4,0,3.4,,,CDD614,Average,,11
0,70,"Seafood, Steak",$,[],0,0,17030472,True,0,0,0,0,5455 East High Street 115 85054,Phoenix,301,216,33.6750794196,Northeast Phoenix,"Northeast Phoenix, Phoenix",-111.9631438957,85054,,OTHER,Ocean Prime,[],0,4,0,4.0,,,5BA829,Very Good,,46
0,25,"Mexican, Seafood",$,[],0,0,17027809,True,0,0,0,0,"1605 East Garfield Street, Downtown, Phoenix 85006",Phoenix,301,216,33.4575630000,Downtown,"Downtown, Phoenix",-112.0474430000,85006,,OTHER,Mariscos Playa Hermosa,[],0,2,0,3.6,,,9ACD32,Good,,22
0,40,"Seafood, Steak",$,[],0,0,17033329,True,0,0,0,0,"2425 East Camelback Road Suite 110, Biltmore/Arcadia, Phoenix 85016",Phoenix,301,216,33.5084664000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-112.0269807000,85016,,OTHER,Del Frisco's Grille,[],0,3,0,3.5,,,9ACD32,Good,,23
0,10,"Mexican, Seafood",$,[],0,0,17030588,True,0,0,0,0,4905 East Ray Road 85044,Phoenix,301,216,33.3197600000,Ahwatukee,"Ahwatukee, Phoenix",-111.9783100000,85044,,OTHER,Rubio's,[],0,1,0,3.8,,,9ACD32,Good,,30
0,25,"American, Seafood",$,[],0,0,17029640,True,0,0,0,0,"3538 W Calavar Rd, Phoenix 85053",Phoenix,301,216,33.6122370000,Sunnyslope/North Mountain,"Sunnyslope/North Mountain, Phoenix",-112.1354080000,85053,,OTHER,Taylor's Chowder House,[],0,2,0,3.6,,,9ACD32,Good,,22
0,40,"American, Seafood, Steak",$,[],0,0,17026524,True,0,0,0,0,"6314 North 12th Street, Midtown, Phoenix 85014",Phoenix,301,216,33.5298100000,Midtown,"Midtown, Phoenix",-112.0564640000,85014,,OTHER,Feeney's Restaurant & Bar,[],0,3,0,3.6,,,9ACD32,Good,,19
0,10,"Mexican, Seafood, Healthy Food",$,[],0,0,17032302,True,0,0,0,0,"3424 W Southern Ave Ste 180, Phoenix 85041",Phoenix,301,216,33.3923210000,South Mountain,"South Mountain, Phoenix",-112.1318010000,85041,,OTHER,Gorda's Baja Taco,[],0,1,0,3.5,,,9ACD32,Good,,8
0,25,"Burger, Seafood, Healthy Food",$,[],0,0,17033291,True,0,0,0,0,"777 E Thunderbird Rd Ste 107, Phoenix 85020",Phoenix,301,216,33.6071050000,Sunnyslope/North Mountain,"Sunnyslope/North Mountain, Phoenix",-112.0634270000,85020,,OTHER,"Charr, an American Burger Bar...",[],0,2,0,3.4,,,CDD614,Average,,15
0,10,"Mexican, Seafood",$,[],0,0,17028975,True,0,0,0,0,"4340 E Indian School Rd, Phoenix 85018",Phoenix,301,216,33.4950370000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-111.9876820000,85018,,OTHER,Rubio's,[],0,1,0,3.5,,,9ACD32,Good,,24
0,70,"American, Seafood, Steak",$,[],0,0,17027879,True,0,0,0,0,"5350 East Marriott Drive, Northeast Phoenix, Phoenix 85054",Phoenix,301,216,33.6814500000,Northeast Phoenix,"Northeast Phoenix, Phoenix",-111.9680330000,85054,,OTHER,Meritage Steakhouse,[],0,4,0,3.5,,,9ACD32,Good,,14
0,40,"American, Seafood, Steak",$,[],0,0,17028212,True,0,0,0,0,"2630 E Camelback Rd, Phoenix 85016",Phoenix,301,216,33.5097700000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-112.0248430000,85016,,OTHER,Omaha Steakhouse,[],0,3,0,3.3,,,CDD614,Average,,15
0,10,"Mexican, Seafood",$,[],0,0,17028974,True,0,0,0,0,"2320 E Baseline Rd, Phoenix 85042",Phoenix,301,216,33.3779370000,South Mountain,"South Mountain, Phoenix",-112.0319350000,85042,,OTHER,Rubio's,[],0,1,0,3.4,,,CDD614,Average,,16
0,35,"American, Seafood",$,[],0,0,18238663,True,0,0,0,0,4225 E. Camelback Road 85018,Phoenix,301,216,33.5092470000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-111.9887140000,85018,,OTHER,Buck & Rider,[],0,3,0,3.0,,,CDD614,Average,,5
0,10,"Seafood, British",$,[],0,0,17033156,True,0,0,0,0,"1618 East Bell Road, Deer Valley, Phoenix 85022",Phoenix,301,216,33.6411185000,Deer Valley,"Deer Valley, Phoenix",-112.0473308000,85022,,OTHER,The Codfather,[],0,1,0,3.6,,,9ACD32,Good,,14
0,10,"Mexican, Seafood",$,[],0,0,17027501,True,0,0,0,0,"5150 W McDowell Rd, Phoenix 85035",Phoenix,301,216,33.4661370000,Maryvale,"Maryvale, Phoenix",-112.1700640000,85035,,OTHER,Las Cazuelas Mexican & Seafood,[],0,1,0,3.2,,,CDD614,Average,,3
0,10,"Mexican, Seafood",$,[],0,0,17027796,True,0,0,0,0,"5828 W Indian School Rd, Phoenix 85031",Phoenix,301,216,33.4952370000,Maryvale,"Maryvale, Phoenix",-112.1854410000,85031,,OTHER,Mariscos Altata,[],0,1,0,3.4,,,CDD614,Average,,8
0,25,"Mexican, Seafood",$,[],0,0,17029081,True,0,0,0,0,"1901 East McDowell Road, Midtown, Phoenix 85006",Phoenix,301,216,33.4656630000,Midtown,"Midtown, Phoenix",-112.0410170000,85006,,OTHER,San Carlos Bay Seafood,[],0,2,0,3.6,,,9ACD32,Good,,13
0,10,"Mexican, Seafood",$,[],0,0,17031052,True,0,0,0,0,"21001 N Tatum Blvd, Phoenix 85050",Phoenix,301,216,33.6771890000,Northeast Phoenix,"Northeast Phoenix, Phoenix",-111.9771840000,85050,,OTHER,Rubio's,[],0,1,0,3.5,,,9ACD32,Good,,13
0,10,"Mexican, Seafood",$,[],0,0,17031053,True,0,0,0,0,"4747 E Bell Rd, Phoenix 85032",Phoenix,301,216,33.6403670000,Northeast Phoenix,"Northeast Phoenix, Phoenix",-111.9789880000,85032,,OTHER,Rubio's,[],0,1,0,3.4,,,CDD614,Average,,9
0,10,"Breakfast, Mexican, Seafood",$,[],0,0,17028877,True,0,0,0,0,"1402 N 35th Ave, Phoenix 85009",Phoenix,301,216,33.4647290000,Maryvale,"Maryvale, Phoenix",-112.1347270000,85009,,OTHER,Rita's Mexican Food,[],0,1,0,3.4,,,CDD614,Average,,7
0,10,"Mexican, Seafood",$,[],0,0,17028619,True,0,0,0,0,"6845 S Central Ave, Phoenix 85042",Phoenix,301,216,33.3834530000,South Mountain,"South Mountain, Phoenix",-112.0731350000,85042,,OTHER,Playas Del Novilleros,[],0,1,0,3.3,,,CDD614,Average,,6
0,10,"American, Burger, Seafood",$,[],0,0,17028259,True,0,0,0,0,"20818 N 19th Ave, Phoenix 85027",Phoenix,301,216,33.6751450000,Deer Valley,"Deer Valley, Phoenix",-112.1000640000,85027,,OTHER,Other Q Bar & Grill,[],0,1,0,3.4,,,CDD614,Average,,6
0,10,"Mexican, Seafood",$,[],0,0,17027503,True,0,0,0,0,"5220 S Central Ave, Phoenix 85040",Phoenix,301,216,33.3992980000,South Mountain,"South Mountain, Phoenix",-112.0735630000,85040,,OTHER,Las Glorias,[],0,1,0,3.2,,,CDD614,Average,,7
0,10,"Mexican, Seafood",$,[],0,0,17026411,True,0,0,0,0,"5239 S Central Ave, Phoenix 85040",Phoenix,301,216,33.3991510000,South Mountain,"South Mountain, Phoenix",-112.0731350000,85040,,OTHER,El Tacazo,[],0,1,0,3.4,,,CDD614,Average,,6
0,40,"Italian, Seafood",$,[],0,0,18370570,True,0,0,0,0,"201 E Washington Street, Suite 201, Phoenix 85254",Phoenix,301,216,33.4478840000,Downtown,"Downtown, Phoenix",-112.0704200000,85254,,OTHER,Mancuso's Restaurant,[],0,3,0,0,,,CBCBC8,Not rated,,2
0,10,"Mexican, Seafood",$,[],0,0,17027795,True,0,0,0,0,"3220 E Thomas Rd, Phoenix 85018",Phoenix,301,216,33.4806370000,East Phoenix,"East Phoenix, Phoenix",-112.0118580000,85018,,OTHER,Mariscos Acapulco,[],0,1,0,3.3,,,CDD614,Average,,5
0,10,"Mexican, Seafood",$,[],0,0,17028831,True,0,0,0,0,"2601 E Bell Rd, Phoenix 85032",Phoenix,301,216,33.6403630000,Northeast Phoenix,"Northeast Phoenix, Phoenix",-112.0263340000,85032,,OTHER,Restaurant Sinaloa,[],0,1,0,3.4,,,CDD614,Average,,5
0,40,"American, Italian, Seafood",$,[],0,0,17029635,True,0,0,0,0,"4415 E Paradise Village Pkwy S, Phoenix 85032",Phoenix,301,216,33.5974890000,Northeast Phoenix,"Northeast Phoenix, Phoenix",-111.9868780000,85032,,OTHER,Tatum's,[],0,3,0,3.1,,,CDD614,Average,,4
0,10,"Mexican, Seafood",$,[],0,0,17027807,True,0,0,0,0,"3416 W Thomas Rd, Phoenix 85017",Phoenix,301,216,33.4806370000,Maryvale,"Maryvale, Phoenix",-112.1330840000,85017,,OTHER,Mariscos Mi Lindo Mazatlan,[],0,1,0,3.6,,,9ACD32,Good,,6
0,10,"Mexican, Seafood",$,[],0,0,17032416,True,0,0,0,0,"3311 N. 16th St. Phoenix, Phoenix 85016",Phoenix,301,216,33.4861720000,Midtown,"Midtown, Phoenix",-112.0475290000,85016,,OTHER,El Pacifico,[],0,1,0,3.3,,,CDD614,Average,,3
0,10,"Mexican, Sandwich, Seafood",$,[],0,0,17032715,True,0,0,0,0,"1811 North 24th Street, Phoenix 85008",Phoenix,301,216,33.4681120000,East Phoenix,"East Phoenix, Phoenix",-112.0300720000,85008,,OTHER,Tortas La Presa,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,10,"American, Seafood, Fish and Chips",$,[],0,0,17028189,True,0,0,0,0,"5825 S 16th St, Phoenix 85040",Phoenix,301,216,33.3937700000,South Mountain,"South Mountain, Phoenix",-112.0471660000,85040,,OTHER,Ok Fish & Chips,[],0,1,0,3.7,,,9ACD32,Good,,2
0,0,"Breakfast, Mexican, Seafood",$,[],0,0,17026890,True,0,0,0,0,"1602 E McDowell Rd, Phoenix 85006",Phoenix,301,216,33.4659370000,Midtown,"Midtown, Phoenix",-112.0474970000,85006,,OTHER,Hacienda Mexican Food,[],0,1,0,2.9,,,FFBA00,Average,,3
0,40,"American, Seafood, Bar Food",$,[],0,0,17035512,True,0,0,0,0,"3209 E Camelback Rd, Phoenix 85018",Phoenix,301,216,33.5095610000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-112.0119590000,85018,,OTHER,The Tavern,[],0,3,0,3.2,,,CDD614,Average,,1
0,10,"Mexican, Seafood",$,[],0,0,17029579,True,0,0,0,0,"3520 S Central Ave, Phoenix 85040",Phoenix,301,216,33.4146240000,South Mountain,"South Mountain, Phoenix",-112.0737300000,85040,,OTHER,Tacos Y Mariscos Choix,[],0,1,0,0,,,CBCBC8,Not rated,,3
0,10,"Mexican, Seafood",$,[],0,0,17027792,True,0,0,0,0,"1834 W Indian School Rd, Phoenix 85015",Phoenix,301,216,33.4951370000,Midtown,"Midtown, Phoenix",-112.0992640000,85015,,OTHER,Marisco's Chihuahua,[],0,1,0,3.3,,,CDD614,Average,,1
0,70,"Seafood, Steak",$,[],0,0,17033830,True,0,0,0,0,"15091 Komatke Lane, Laveen 85339",Phoenix,301,216,33.3189744000,South Mountain,"South Mountain, Phoenix",-112.1633325000,85339,,OTHER,Ditka's,[],0,4,0,2.7,,,FFBA00,Average,,1
0,10,"Mexican, Seafood",$,[],0,0,17029009,True,0,0,0,0,"4705 E Southern Ave, Phoenix 85042",Phoenix,301,216,33.3925080000,South Mountain,"South Mountain, Phoenix",-111.9803060000,85042,,OTHER,Sabroso Mexican Food,[],0,1,0,3.1,,,CDD614,Average,,1
0,10,"Mexican, Seafood",$,[],0,0,17027698,True,0,0,0,0,"4218 W Bethany Home Rd, Phoenix 85019",Phoenix,301,216,33.5240370000,Midtown,"Midtown, Phoenix",-112.1500740000,85019,,OTHER,Lupita's Mexican Food,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,10,"Mexican, Seafood",$,[],0,0,17029580,True,0,0,0,0,"4234 W Indian School Rd, Phoenix 85019",Phoenix,301,216,33.4951090000,Maryvale,"Maryvale, Phoenix",-112.1501820000,85019,,OTHER,Tacos Y Mariscos El Cora,[],0,1,0,3.0,,,CDD614,Average,,4
0,10,"Mexican, Seafood",$,[],0,0,17026410,True,0,0,0,0,"2909 W Van Buren St, Phoenix 85009",Phoenix,301,216,33.4510630000,West Phoenix,"West Phoenix, Phoenix",-112.1220900000,85009,,OTHER,El Sureno Mexican,[],0,1,0,0,,,CBCBC8,Not rated,,0
0,25,"Mexican, Seafood",$,[],0,0,17025218,True,0,0,0,0,"4220 S 16th St, Phoenix 85040",Phoenix,301,216,33.4076620000,South Mountain,"South Mountain, Phoenix",-112.0472630000,85040,,OTHER,Bahia de Guymas,[],0,2,0,3.0,,,CDD614,Average,,0
0,10,"Mexican, Seafood",$,[],0,0,17027505,True,0,0,0,0,"2119 N 35th Ave, Phoenix 85009",Phoenix,301,216,33.4707670000,Maryvale,"Maryvale, Phoenix",-112.1343340000,85009,,OTHER,Las Islitas Restaurante,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,10,"Mexican, Seafood",$,[],0,0,17029885,True,0,0,0,0,"4835 S 16th St, Phoenix 85040",Phoenix,301,216,33.4021480000,South Mountain,"South Mountain, Phoenix",-112.0470510000,85040,,OTHER,Villa de Morelos,[],0,1,0,0,,,CBCBC8,Not rated,,0
0,10,"Sandwich, Beverages, Donuts",$,[],0,0,17031354,True,0,0,0,0,"3655 W Anthem Way, Suite B-135, Anthem 85086",Phoenix,301,216,33.8663830000,Anthem,"Anthem, Phoenix",-112.1381760000,85086,,OTHER,Sweethearts Gourmet Donuts,[],0,1,0,3.9,,,9ACD32,Good,,18
0,10,"Juices, Beverages, Vegetarian",$,[],0,0,17030529,True,0,0,0,0,"15030 N Tatum Boulevard, Suite 40, Phoenix 85032",Phoenix,301,216,33.6229770000,Northeast Phoenix,"Northeast Phoenix, Phoenix",-111.9780970000,85032,,OTHER,Smoothie King,[],0,1,0,3.6,,,9ACD32,Good,,11
0,10,Beverages,$,[],0,0,17027168,True,0,0,0,0,"245 E Bell Rd, Phoenix 85022",Phoenix,301,216,33.6400630000,Deer Valley,"Deer Valley, Phoenix",-112.0707000000,85022,,OTHER,Jamba Juice,[],0,1,0,3.8,,,9ACD32,Good,,13
0,10,"Frozen Yogurt, Beverages, Desserts",$,[],0,0,17024977,True,0,0,0,0,"2 North Central Avenue, Downtown, Phoenix 85004",Phoenix,301,216,33.4484370000,Downtown,"Downtown, Phoenix",-112.0739630000,85004,,OTHER,A Touch of Yogurt,[],0,1,0,3.6,,,9ACD32,Good,,7
0,10,Beverages,$,[],0,0,17031502,True,0,0,0,0,"4302 E Ray Rd, Phoenix 85044",Phoenix,301,216,33.3199950000,Ahwatukee,"Ahwatukee, Phoenix",-111.9921130000,85044,,OTHER,Jamba Juice,[],0,1,0,3.5,,,9ACD32,Good,,13
0,10,"Coffee and Tea, Beverages",$,[],0,0,17033542,True,0,0,0,0,"3619 E Indian School Rd, Phoenix 85018",Phoenix,301,216,33.4950510000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-112.0036500000,85018,,OTHER,Terra Java Coffee House,[],0,1,0,3.1,,,CDD614,Average,,5
0,25,"American, Beverages",$,[],0,0,17033598,True,0,0,0,0,"3802 East Indian School Rd, Phoenix 85018",Phoenix,301,216,33.4952358000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-111.9995698000,85018,,OTHER,S.E.E.D. Cafe,[],0,2,0,3.3,,,CDD614,Average,,6
0,10,"Beverages, Tea, Donuts",$,[],0,0,17028726,True,0,0,0,0,"8714 N 7th St, Phoenix 85020",Phoenix,301,216,33.5636310000,Sunnyslope/North Mountain,"Sunnyslope/North Mountain, Phoenix",-112.0654640000,85020,,OTHER,Rainbow Donuts,[],0,1,0,3.5,,,9ACD32,Good,,9
0,10,Beverages,$,[],0,0,17027171,True,0,0,0,0,"3320 W Bethany Home Rd, Phoenix 85017",Phoenix,301,216,33.5241370000,Midtown,"Midtown, Phoenix",-112.1303440000,85017,,OTHER,Jamba Juice,[],0,1,0,3.2,,,CDD614,Average,,5
0,10,Beverages,$,[],0,0,17027170,True,0,0,0,0,"3110 N Central Ave, Phoenix 85012",Phoenix,301,216,33.4841400000,Midtown,"Midtown, Phoenix",-112.0739640000,85012,,OTHER,Jamba Juice,[],0,1,0,3.2,,,CDD614,Average,,6
0,10,Beverages,$,[],0,0,17031497,True,0,0,0,0,"2737 W Thunderbird Ste 101, Phoenix 85053",Phoenix,301,216,33.6108300000,Sunnyslope/North Mountain,"Sunnyslope/North Mountain, Phoenix",-112.1189800000,85053,,OTHER,Jamba Juice,[],0,1,0,3.2,,,CDD614,Average,,2
0,10,Beverages,$,[],0,0,17031501,True,0,0,0,0,"4030 E Thunderbird Rd Ste D, Phoenix 85032",Phoenix,301,216,33.6118380000,Northeast Phoenix,"Northeast Phoenix, Phoenix",-111.9943390000,85032,,OTHER,Jamba Juice,[],0,1,0,3.0,,,CDD614,Average,,6
0,10,"Coffee and Tea, Beverages, Donuts",$,[],0,0,17035546,True,0,0,0,0,"2320 E Baseline Rd, Phoenix 85042",Phoenix,301,216,33.3794083000,South Mountain,"South Mountain, Phoenix",-112.0315516000,85042,,OTHER,Best Donuts,[],0,1,0,3.0,,,CDD614,Average,,4
0,10,"Beverages, Sushi",$,[],0,0,17027262,True,0,0,0,0,"4836 E Chandler Blvd, Phoenix 85048",Phoenix,301,216,33.3055370000,Ahwatukee,"Ahwatukee, Phoenix",-111.9794940000,85048,,OTHER,Juice Paradise,[],0,1,0,3.0,,,CDD614,Average,,1
0,10,Beverages,$,[],0,0,17031504,True,0,0,0,0,"4811 N 16th St #102, Phoenix 85016",Phoenix,301,216,33.5075990000,Midtown,"Midtown, Phoenix",-112.0475390000,85016,,OTHER,Jamba Juice,[],0,1,0,3.0,,,CDD614,Average,,3
0,15,"Beverages, Bubble Tea, Frozen Yogurt, Ice Cream, Desserts",$,[],0,0,18677591,True,0,0,0,0,"1702 West Camelback Road, #11",Phoenix,301,216,33.5101100000,Midtown,"Midtown, Phoenix",-112.0960200000,,,OTHER,MILK RUN Premium Ice Cream and Boba,[],0,1,0,0,,,CBCBC8,Not rated,,0
0,25,"Desserts, Juices, Healthy Food",$,[],0,0,17031909,True,0,0,0,0,"4025 East Chandler Boulevard, Ahwatukee, Phoenix 85048",Phoenix,301,216,33.3049590000,Ahwatukee,"Ahwatukee, Phoenix",-111.9963920000,85048,,OTHER,Pomegranate Cafe,[],0,2,0,4.5,,,3F7E00,Excellent,,113
0,25,"Beverages, New American, Pub Food",$,[],0,0,18523474,True,0,0,0,0,"3935 E Thomas Road, Phoenix 85018",Phoenix,301,216,33.4794820000,Downtown,"Downtown, Phoenix",-111.9965680000,85018,,OTHER,Helio Basin Brewing Company,[],0,2,0,0,,,CBCBC8,Not rated,,1
0,0,"Cafe, Beverages, Coffee and Tea",$,[],0,0,18352315,True,0,0,0,0,710 North Central Avenue,Phoenix,301,216,33.4558900000,Downtown,"Downtown, Phoenix",-112.0742290000,,,OTHER,Grand Central Coffee Company,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,25,"Beverages, Healthy Food",$,[],0,0,17780450,True,0,0,0,0,"915 N Central Ave, Phoenix 85004",Phoenix,301,216,33.4583829000,Downtown,"Downtown, Phoenix",-112.0737700000,85004,,OTHER,Radish,[],0,2,0,0,,,CBCBC8,Not rated,,0
0,10,Beverages,$,[],0,0,17035775,True,0,0,0,0,4340 East Indian School Road 85018,Phoenix,301,216,33.4954900000,Biltmore/Arcadia,"Biltmore/Arcadia, Phoenix",-111.9881200000,85018,,OTHER,Nekter Juice Bar,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,10,"Beverages, Ice Cream",$,[],0,0,17033625,True,0,0,0,0,"4976 Premium Outlets Way, Chandler 85226",Phoenix,301,216,33.2875200000,Ahwatukee,"Ahwatukee, Phoenix",-111.9735400000,85226,,OTHER,Bananas Smoothies & Frozen Yogurt,[],0,1,0,0,,,CBCBC8,Not rated,,3
0,10,Beverages,$,[],0,0,17034268,True,0,0,0,0,"2815 W. Peoria Avenue, Suite #116, Pheonix 85029",Phoenix,301,216,33.5813089000,Sunnyslope/North Mountain,"Sunnyslope/North Mountain, Phoenix",-112.1231013000,85029,,OTHER,Tropical Smoothie Cafe,[],0,1,0,0,,,CBCBC8,Not rated,,3
0,10,Beverages,$,[],0,0,17025119,True,0,0,0,0,"4206 E Chandler Blvd, Phoenix 85048",Phoenix,301,216,33.3054370000,Ahwatukee,"Ahwatukee, Phoenix",-111.9925300000,85048,,OTHER,Arizona Smoothies,[],0,1,0,0,,,CBCBC8,Not rated,,1
0,10,Beverages,$,[],0,0,17780195,True,0,0,0,0,"10805 North Tatum Boulevard B1, Phoenix, AZ 85028",Phoenix,301,216,33.5845730000,Northeast Phoenix,"Northeast Phoenix, Phoenix",-111.9778090000,85028,,OTHER,Paradise Juice,[],0,1,0,0,,,CBCBC8,Not rated,,0
0,10,"Coffee and Tea, Beverages",$,[],0,0,17033581,True,0,0,0,0,"11002 S 48th St, Phoenix 85044",Phoenix,301,216,33.3467103000,Ahwatukee,"Ahwatukee, Phoenix",-111.9807271000,85044,,OTHER,Cafe Soul,[],0,1,0,0,,,CBCBC8,Not rated,,0
0,10,Beverages,$,[],0,0,17034269,True,0,0,0,0,"1640 East Camelback Rd, Phoenix 85016",Phoenix,301,216,33.5092512000,Midtown,"Midtown, Phoenix",-112.0465582000,85016,,OTHER,Tropical Smoothie Cafe,[],0,1,0,0,,,CBCBC8,Not rated,,2
0,0,Beverages,$,[],0,0,17027263,True,0,0,0,0,"7640 W Thomas Rd, Phoenix 85033",Phoenix,301,216,33.4802980000,Maryvale,"Maryvale, Phoenix",-112.2236070000,85033,,OTHER,Juice Paradise,[],0,1,0,0,,,CBCBC8,Not rated,,1
